text,label
اليوم كل هذي افتح الباب تدخل في نفس اللحظة وتاخذ لك كرسي صحيح وش صار بعد,0
وشيكتي وارث كافيه هي فقط ال الربحانة,1
اليوم is not about people only its about people الاشياء اللي نسويها,1
يوم يكون رئيس المجلس هذا طبعا thats one extreme example فيه examples كثيرة كانت موجودة انه,1
اء ال انك تاخذ جودة عالية من ال الموظفين ok ترا مو سهل عندنا فالسعودية,1
ماتقدر تعتمد,1
اء لل لل,0
تم اطلاقه في الفين وسبع طعش,0
المهم قلنا لا ان شاءالله بتتقبل طالما انه احنا نشوفهم فالمطاعم برا ما من,0
او ثلاثة وثلاثين ستة وستين im really not,0
تسوي استثمار جريء,0
number two كنا جالسين نتكلم نبغى نستثمر,1
كيف نقدر نوصل اول شيء للم للترليون بعدين كيف,0
ماهي بحاجة انها تشتري فيها من السوق الاسهم بحاجة انك تزود راس مالها او تعطيها,1
واشتغلنا معاهم مشروع,0
we moved i remember لمبنى الصيانة فالمدينة الرقمية,0
اء كم موظف قلت لي الف وثمان مية الاف وتسع مية تقريبا الف وتسع مية,1
وبدينا نشتغل سريعة جدا,1
ok نعرض بغض النظر سعودي او غير سعودي اي واحد خمس ايام نعرض عليه انه ترا بنروح لست ايام وتجيك زيادة بسيطة,1
لمن كلمناه بلغناه قلنا له انه جانا خبر من بعض الزباين اللي جو من,0
قراركم ولا كان بامكانكم توزعونه لالا احنا نبغى نستثمر لانه زي ماقلت,0
بعدين قلنا الصراحة يعني هل هذا هو اول مطعم نبغى نفتحه فالرياض نفتحه بال بالطريقة هذي وبالمنظر هذي لا ما حنا مقتنعين دفعنا فلوس وكل شيء وكملنا,1
فزوجتي تقول لسا انا ما خلصت يعني يعني كانك قاعد تعجلني اقولها لالا عادي خذ راحتك بس خليني ادفع عشان متى ماقررنا نمشي نمشي نمشي نمشي بالضبط,0
لا فيه غيرة انه ليش ليش لازم اسافر weekends,0
فرص انا اتكلم عن فرص,0
هذا اللي نمشي,0
ربحان خسران موب مشكلتي ماله علاقة هو حياخذ خمسة بالمية من مبيعاتك من مبيعاتك بالضبط وياخذ انت قلتها bottomline ايوه لا هذي بعض ال franchise agreement الثانية,1
وش المهم وش,0
الامسيات الغنائية حفلة عبدالمجيد,1
وعطاني comments اء,0
للطيارين لانه كل طيار,0
مصر اء,0
اء لي وجه اني اقابلك و و ابيع لك المنتج يا enterprise يا شركة كبيرة,1
مجموعة الخطوط السعودية لالا ننظر فيها ما ما انتقلت لنا الى الان,1
ولا underserved ندخل,0
جزء من الريال هذا يروح يعني it went as low as thirty three,0
single و family قالوا,0
تحقيق افضل منها خل ناخذ امثلة مثلا في حجم الاصول,0
فمثلا دومة الجندل اللي فيها يمكن تسع طعشر الف,0
يعني لما صارت الاستراتيجية وال vision realization program اللي تفضلت فيه برنامج تحقيق الرؤية,1
خلنا نسمي اي مطعم مشهور نصرت زوما اي مط مطاعم مشهورة اللي موجودة,0
and again we brought the best,1
فا فيه استراتيجية كاملة بكم بكافة التفاصيل وش الدعم المطلوب,0
احنا نعطي لشركات فانت ال suppliers اللي تتعامل معهم والمخلص الجمركي و الى اخره انت الين ماتوصلك المنتج الى مطعمك,1
كل هذولا عطوهم الرخص بدري,1
فبديت اخاطب شركات ال,0
وما تكررت لان ال model او نموذج عمل عند المواسم تغير بالضبط يعني مثلا,0
اء الاب الروحي لل,0
لحالك اول شيء كيف,0
فا its systematic and يعني its again going back لل الافراد وال الانظمة الاجراءات والانظمة وال هذي فا its,1
ال model يعني هذا qsr هذا quick service restaurant ماهو,1
اء طبعا انا يعني ارجع لمصعب اقوله حبيبي,1
تقدر الشركة انها تكمل اذا ماكان مجدي هذي تجربتكم فالعلا,1
so were,0
فيه direct و indirect,1
اذا غلبت الروم خلنا نشوف وش الدعم اللي ممكن يجي لكن ما نبتدي تفكيرنا لا ابغى دعم,0
الى الان الفين وثمانطعش النظام هو هو ماتغير فيه شيء نعم طيب الجولة باء متى صارت,1
اني قبل ال هذا كنت اتواصل مع جماعة,0
اء فا بس مافهمت ليش يحتاجك ويحتاجهم موب موب انتم تحلون,0
وال ال بالاضافة لل education و previous experiences تعليمه وخبراته,0
سكر نوزومي لندن وماعنده الا هو الفرع هذاك,1
قلنا لا لا احنا مانشرب عندنا فبالتالي لا تشيل هم احنا موب زي برا عندنا,0
look into it or,1
على طاري الخدمات هذي انتوا كيف علاقتكم مع اجادة,1
بس مثلا لما جات موضوع المقاولات ماقلتوا بنسوي شركة مقاولات رحتوا تفاوضتوا مع شركات المقاولات اللي موجودة انكم تستثمرون فيهم صحيح صح ولا فاهم غلط,1
بالسيارة عشر ساعات او بال truck اثنعشر ساعة وبالطيارة ساعة ونص,1
بشكل اء ضعف ميتين فالمية سنويا ميتين بالمية سنويا ميتين فالمية سنويا ميتين بالمية كل,0
فالمكان الفلاني خل نتقابل قلت له,0
الناس الحضور ماشاءالله تبارك الله التذاكر تنباع في اقل من,1
هو مطعم ايطالي نبغى نسوي فلة سنيور ساسي,0
اذا الكلام حقه crap يقولوا له انه كلامك crap,0
فتضطر الدولة انها تجيب منشاتها الامنية لتحرس بعض,0
بنفس وهذي المرحلة الى اول عشرة عملاء من foodics,0
وشوف وش الاشياء اللي,0
شوف اليوم الرقم هذا,0
ويقيس لك,0
انت تاكل فول اكل تدفع قيمة الشخص مثلا اربع مية ريال ثلاث مية وخمسين ثلاث مية ريال طيب فيه تكلفة الاكل مو الثلاث مية مربح,1
هو ذكر,0
انه هو تعود على كذا بس انت لو سالت لو قلت له طب انا ما اجيب لك ال partition بس جرب,1
وكانت بعيوني كبيرة وقتها يعني ايه انه انه انه,0
تواصل معانا قال الان خلاص تقدر تاخذه ال agreement لانهم يعني مافيه احد,1
فا كنا access نعطي access لل,0
اليوم قاعدة تدعم قلت لك,0
للناس اللي اليوم في قطاع المطاعم قطاع الكوفيهات او بشكل عام ال ال اصحاب الاعمال بشكل عام,1
اذا كان عندك توجه واضح وخطة واضحة وصريحة انت تقدر تنافس حتى المطاعم اللي موجودة في لندن ولا في باريس ولا في موناكو ولا في دبي ولا ايا كان فاي مدينة كانت اللي موجودة من برا احنا دايما نجيب,0
ال بناء foodics بناء ال foodics من جديد اوه وهنا فعلا اطلقنا عليه foodics one,1
بع وطبعا اكيد,0
lets see the,0
في فال online انه فيه شركات فامريكا وفيه تقنية اسمها cloud computing cloud point of sale,1
هذي ال المتطلبات هذي المتطلبات وانه لازم نسوي هالشيء بابين قلنا له بابين قال ليش بابين جنب بعض واحد لل singles واحد لل family قال طب هم الاثنين جنب,0
اء ابدا الشروط انك تفتح اول شيء طبعا مطعم الرياض يعطوك الشروط انه خلال مثلا,0
فيه عمارة وحدة,0
انا الان عندي season اسمه اء فالسعودية زي ما تفضلت انت فالبداية الشتاء هو our season,1
واستمتع في روحتي هناك فا ترا,0
انه هو تعود على,0
في الفين وخمسة وعشرين,1
كم تتوقع المطاعم,0
فهذي من الاشياء اللي بدينا بعملها كيف الادارة المالية تصير كيف المحاسبين مراجعين,0
ذكرت مجموعة اسماء ومن ضمنهم مهندس احمد الزيني مؤسس شركة,0
التجارية المطاعم احنا او غيرنا من الشركات ماراح تغيرون سلوك الناس ماتقدر تغير سلوك الناس بس ال الترفيه غيرت من سلوك الناس فزي ماقلنا التاثير اذا انت تنظر لها تاثير وقتي محدود,1
واخذنا حق اء ال الاولوية لجميع مطاعمهم جميع البراندات,1
قلت وهذا افضل model زي starbucks ابيع له الفكرة ال application ايه انا رحت له,1
قلت لك تسعين بالمية من الاتصالات كانت,1
انا متكفل بسكنهم انا متكفل بمواصلاتهم,0
من خارج السعودية صحيح,0
دوسوا وزعوا ال point of,0
ثق تماما انه الحمد لله حنا نتابع رضى العملاء,1
نفس الشيء,0
اعطيك مثال بسيط في بعض طيب هذي ملفتة نتكلم على مية فالمية زيادة مية فالمية زيادة انا اعطيك مثال حي,1
يشوف the macro,0
ست ايام,1
حجوزات يومي كان اول ما فتح,0
why the epl ليش الدوري الانجليزي لانه هو اعظم دوري موجود الان فالعالم,1
ليش ماعندنا ااء فالرياض فالمملكة مطاعم,1
حتى الملابس,0
ماهو foodics اصله يعني foodics نسخة صفر سميناها,1
كيف كيف اخذ انا بس خمسة بالمية وانت خمسة وتسعين,1
و و ال application درست ال useage والعملاء اللي فيهم وكيف,1
اء وكنت انا الخطة كنت يعني مع معاملها على سنتين يعني,1
لكل الاراضي ريال فنيوم كل ارضها مقيمة بريال ريال واحد,1
ثمان مية مطعم ثمان مية مطعم اللي تخدمونهم تخدم نخدمهم ايه بالرياض وبالشرقية ايوه ومعاهم اء,1
و ااا,0
بمجلس الادارة ر رئيس مجلس الادارة,1
و سلطان ال الشيخ ومهند,0
اء اء steakhouse و piatto و الفيصلية,0
مثلا الاستثمار فال hardware of video games ولا هذا maybe its,0
ما تساعدنا العقود لان كمان حط مكانك يعني نفسك مكاننا لازم انظر الى العملية التجارية من ناحية شوية بس عشان الشركة مو تكمل وليش مو وليس طمعا عشان نربح انا قاعد اخسر فمافيه طمع بس ابغى اكمل عشان تكمل,1
سمو رئيس المجلس يجي ويت,1
وال b يكون عادة اء اء توسع لازم ال g يبدا ال g care,1
اء يوم اساس,1
فهذي going back لل benchmarking exercise اللي سويناه اول شيء,1
اللي هو فالديوان الملكي,1
اتصلت عليه,1
كان مافيه شركة فالسعودية كلها,1
يعني معظم المدن فيها اكثر من نادي newcastle كل newcastle وراك,1
ممكن خمسة الى ستة طبعا تقفلت تماما طبعا اليوم هي قاعدة تدعم,1
royalty كان ياخذ خمسة بعدين ترتفع لخمسة ونص بعدين ترتفع لستة بالمية على حسب تطور السنين,0
اذكر واحد يقول بعطيك خمسة مليون,1
والمطعم دائما حيضل ماراح ماعمره يكبر حيضل دائما طفل صغير,1
فال lucid air اللي هو,0
كب ك كبيرين المدراء,1
المطور بال foodics المطور هو اء المطعم ال cafe اللي تحت والحلويات ايه كانت lazorde و fergenano,1
ك كل كلنا في هال هال خلني اقول منظومة ال ال ريادة الاعمال we have to give back one point,1
على ال ticket فتقول انت تب انت عارض مثلا عشرة مليون,1
وش الدروس اللي تقدر تهديها للناس من واقع تجربتكم,0
كا شركة قائمة وعندها خبرة فال operation,1
وش هال calculator حقتك خذها,1
والحمدلله توفقنا فتح المطعم الحمدلله حسب ال,0
سوينا مجلس,0
اء صرنا اسسنا برضو اء program داخلي انه,1
وكثرتها احيانا سبحان الله تخلي الواحد قراره يمكن ما يروح ولا مطعم فيهم,1
نسبة من الايرادات لكنك تاخذ الموقع مجانا ناخذ الموقع وال fees اللي كنا ندفعها لل franchisors كانت تروح direct لل franchisors يعني zuma ماخذ fees,1
ال ثقافة المطاعم تزيد والخروج من,0
انا الان عندي season اسمه اء فالسعودية زي ما تفضلت,0
حنعلن عن يعني الصورة الحقيقية ل,0
وانت شركة توك فالسوق ومعليش ما,0
ok المالي هذا اثرها المالي نقطة وبعدين يجي,0
ان السوق,1
مهتم فيها,0
حلو ونظام باشتراك,0
صحيح من اي ناحية اء تعريف قلت لك انه سنابل,0
فيه عدة,0
انعرض كذا موقع ومواقع هذي مثلا وزارة البيئة كانوا يبونها وزارة وزارة اخرى كانوا يبونها فا it takes time,1
قريب الاربعين بالمية فيها دولار فا it was خلال,1
تمر فال drive through اء اخذت الطلب من,0
ماهي بحاجة,0
انت zero revenue وعندك تكلفة ثابتة جالسة تطلع,1
يعني استثمارات تجارية اكثر منها,0
النمو وال وال اللامحدودية فالطموح والنجاح,1
اء وهذا اليوم اليوم الحمدلله يعني,1
خطوبة عرس بسيط او او,0
باقل استثمار,0
تروح بعدها لمجلس ادارة الصندوق اذا هي شركة استراتيجية,1
فانت جيت قلت له انا ادفع لك قيمة ال software كامل واركب لك صح بس لازم تستخدم نظامنا,1
كلها sold out يعني لما تنظر لها من كل النواحي اللي موجودة ال potinitial اللي موجود عندنا الان مثلا chef of the chefs strategies,1
وقت وقتها كانوا يطلعون,0
اء هو اللي كان,0
ايش يعني series seed round ولا series a ولا series b,1
الاجمالي ثلاثين فرع ثلاثين فرع كم,0
what am hopping for انه to achieve at least numbers اللي,0
فين نقول هذا اليمين افراد يا اخي وهذا اليسار بس ليش الفصل ليس ليش,0
اني ازور المطعم هذا معلم سياحي,1
ok اكثر قبل ما انها بس عشان تستقطب من الخارج,1
investments their looking على الاشياء العقارية وال infastructrue اللي بنسويها ان شاء الله,1
طيب ok وشفنا وبحثنا عن urth cafe و و الى اخره its only dinning its breakfast ل cafe ل dessert ل lunch dinner salads healthy food organic coffee organic tea و الى اخره الصراحة concept جدا جميل فقط موجودين في كاليفورنيا,1
اء نقاط البيع وال casher واعرضها على فريق العمل مصعب والشباب,0
اء يعني بداية خلنا نقول foodics كانت,1
اء ابغى احاول اني اني ابيع لك المشروع نفسه,1
اللي ماهو جمهوركم الاساسي انتوا الظاهر لالا الشريحة الاساسية عندكم نساء صح ايه بس انت,0
فيه تعطش ولا مافيه تعطش فيه ملايين المعتمرين والزوار والحجاج اللي يجوا بس ما فتحتوا ولا فرع حنفتح وين هذي خطتنا التوسعية,1
يعني المحاماة صعبة يعني ال legal english language كم ايه تخوف صح,1
المعروض زاد,1
امم كيف يقدر يطلع,0
يعني شوف اكون صادق معاك وبكل هذا انا انا ماعرفت ايش الاخطاء اللي صارت الى اليوم,1
كان ثلاثين الف دولار شيء زي كذا واه,0
ايا كان ايام الاسبوع,0
برضو فلازم تفكر بال logistic لازم تفكر فالاشراف لازم تفكر فالزيارات الاشرافية ال super vision,1
شلون بدا ال هذي بدات طال عمرك ال الفكرة بدات انا و,1
هنا عرفت ان الموضوع serious همم,0
لسا بدري اطلع ياحبيبي انا عندي شركات امريكية,0
الشركة اللي جايبينها عشان نسوي,0
ثابت فالان,0
فمثلا دومة الجندل اللي فيها يمكن تسع طعشر الف شخص,1
المبنى اللي احنا موجود فيه مواقف متاحة اء ما,0
رحت لهم و رحت لهم وقلت لهم انه,1
ثمن مرحلة اليوم اللي هي التوسع التوسع اللي ممكن يكون عبر استحواذات yes yes او توسع جغرافي او الى اخره بالضبط,1
فلما تجي التدفقات النقدية اللي هي من ال operations من ال finance ومن ال investment,1
يعتبر بالنسبة لكثيرين مرة,0
ok ما,0
فكان عندنا شغف,0
اء نص,0
وجيت ل لهم في امريكا اء كاليفورنيا و وجل وقابلتهم,1
وقال ما لا,0
فانت تاخذ ال experience اللي تاخذها فالمطعم تاخذها في الحفلة الخاصة ok او مكانك الخاص مزرعة بس ما كملتوا ليش,1
yes هو شوف سر سر الطبخة مو بال,0
ليس لها,0
ال demand ال varity طلعت,1
بس فالبدايات جلس اول ست شهور fully booked كل يوم,1
بس اني انتظره يجي عشان احاول اسوق المشروع طبعا فارس,1
وفي العائد وش اللي تحقق حجم الاصول,0
الان اربع طعشر فرع في urth cafe اجمالي including دبي جدة الخبر الرياض,1
اللي نظرنا فيه طال عمرك وش هو افضل,1
لكن المشاريع,0
اللي هي معليش انا جالس اعطيك معلومات,0
قال ابغى,0
للاسف لمنافسة عادلة مناف منافسة عادلة عادلة جدا وال يعني الافضل هو اللي يكون اء,1
اء فروعنا انا مبسوط بالنمو حقي بس ماشاءالله لما دخلنا الرياض,0
كانت فكرة سمو الامير انه معظم القرارات اللي تكون موجودة based على ال opinion على الراي,1
يتم دراستها هناك بعد ما يخلص وفيه عندهم لجان داخلية,1
اللي انت تعتقد,0
التكا ماتقدر تشغل مطعم بالمستوى هذا بالاداء هذا,1
اء يحب يجرب ال trend الجديد ماهو loyal يعني لو تشوف مثلا في اوروبا,1
يقول لا لازم ندخل مثلا,0
وليست based على الادلة او ال,0
يخليك انك تطور مية فال وماتفكر فتوزيع ارباح ولاتفكر فالكلام الفاضي بس,0
حاول تركب فالكرسي اللي جنب السواق وتشوف,0
تتوسع في مكة المكرمة اء,1
مو مو غصب عنك,0
وش اهم الاصول اللي ساعدتكم في تحقيق هال,0
ما ما ماتغير علي شيء بس اذكر وش اشهر كلمة في ذيك المرحلة partition اء partition كان عندنا partition ايه,1
فالحمدلله تسهلت وسوينا صممنا المطعم والحمدلله كان يعني الناس اء اء اقارب اصحاب اللي يعزوا علينا كانوا ينصحونا انه يا,0
كانوا يرفضوننا في ذاك الوقت بادب واحترام يعني ويبقى الاحترام يبقى الاحترام,0
تروح لادارة im sorry لجنة اسمها ال pcnc اللي هي portfolio companies nomination committee,1
من اساسه اللي هو الدخول حقنا cods because we had to disclose كانوا معظم الشركات كنا نطلع فوق الخمسة بالمية لازم تفصح قريب we have to disclose it,1
قلنا لا هذي نوايا سيئة ماهيب غلط سيئة احنا جدة,0
انتفعت ترا انا ماتحضرني النسبة بس اضعاف,0
بحيث انه كل هذي يعني,0
وش علاقتك مع الرياضة اشوفك تلعب تنس مع الامير عبدالعزيز الفيصل رئيس اتحاد الغولف والحين padel وش قصتك مع الرياضة,1
واجنبي و و والمحامي حق ابو علي كان محامي عربي,1
اء بس الان ان شاء الله في الحمدلله يعني فيه,1
نكمل على نفس ال term sheet,0
يعني كتبت رقمي و foodics,0
انا ومصعب وابو,0
و و هذا بهذا الحجم وهذي التكلفة عمره ما حريجع راس ماله,1
بشكل اسبوعي يعني عندنا اجتماع,0
ل ماكان وقتها محدد الاسم بس انه يطلع brand سعودي يمثل زي ما لانه,1
يعني واضحة وضوح الشمس,1
او تحطه فالرياض,1
اليوم فيه الظاهر اكثر من ستة شركات فالسينما وبعضها اكبر منكم yeah,1
يعني انت المفترض انه فال seed انت من ال seed الى ال a,1
اذا ماهي شركة موجودة بالسوق مالها قيمة كشركة خاصة,1
اء كم اللي من الشريك الاجنبي,1
اء في الفين و الكلام هذا ترا من الفين وثمانطعش والفين,0
اء مطعم الى مطعم نوزومي في لندن هو single resturant في,0
خلال فترة الاشهر الاولية لانه حنا اللي كنا متوقعين tell you the truth,1
فيه له,0
احنا يعني نحاول ناخذهم ال point of sale نسوي mapping لل features اللي عندهم ال features اللي عندنا,1
فكل مكان نقدر ننافس فيه ونطلع فيه,1
فتحنا الفرع الدائم وقعنا ال agreement فتحنا الفرع الدائم ماهو قاعد يحقق المطلوب فالبدايات تحقق,1
وشوف وش الاشياء اللي ناقصة فيها,1
and were not were,0
ok عشان الدعم الفني ويكون عندي هذا ال الهاجس اقنعتهم وخذوا هم foodics ايه,1
ok فانت تعطيه الفرصة انه يغير احتمال يغير في قراره,1
و و,0
مافيه اي مزايا ثانية ما فيه اي مزايا حلو وبعدها والطلب يترسل لل,0
وانت ماعندك operation expierence هذا مو بسيط,1
لكن سبحان,0
نفس الشيء لان اذا انت تفكر كمستثمر فقط ممكن تروح تفتح مطعم خارج في مكان مضمون ال risk فيه اقل في ذاك الوقت,1
عمر قالي,0
فالسعودية اكثر من الخليج رقم واحد رقم اثنين رقم اثنين تكلفة انت لمن تسوي سياسة التسعير انت تبني سياستك التسعير ليش انت تبني انه تكلفة عادة عالميا تكلفة ال ال food cost,1
كيف نقدر نخليها جاهزة,0
فا اذكر انه كان فنفس العمارة اللي احنا فيها,1
وهذا اللي خلانا انه اء وعندنا موقع موقعين ايجار,0
اء الخطوط,0
جاء للصندوق,1
يعني قبل قبل الجولة خل نقول امم اء طبعا قبل الجولة هو كانت على ثمان مية فرع شيء زي كذا,1
يستلم راتب,1
تستفيد اء خساير بسيطة تتحملها من اجل ال brands,1
فكان عشان يفهم قصة ال single وال family وعشان يفهم انه فيه مطعم ونتعشى فيه ومافيه كحول,1
هو كان يعني فهمت اللي اللي يطبل ايه,1
وهناك ممكن يصير,0
وكنا نشارك في سباقات فالمنطقة سوا اياميها كانت حلبة الريم على سبيل المثال فال فالرياض,1
تدخل فيه وماعندك exit مفروض ماتدخل فيه ماعنده يعني حتى لمن نستثمر في اي دولة,1
اذا ما حاولت اكلمهم ما ما ماحد عطاني وجه او اصلا نفس ال technology is,0
كنت كمان المسؤول عن ال,0
اء بدينا اء نرتب اء خلني اقول المكتب الداخلي جبنا محاسبين,1
انعرض كذا موقع لانه قبل لا تبغى تبتدي,0
و و اخذ انا تسعين او خمسة وتسعين بالمية وانت خمسة بالمية شيء زي كذا,0
هي فروع,0
فيعمل حساباته من البداية وقعنا master agreement,1
هل فيه مجال لتطوير الخدمة نعم,1
العميل وفريقك صح عميل,1
هذي الاشياء الاساسية لانه هذي التوجهات المستقبلية,1
بس الشركة المحلية ترا هو متحمل العمالة,1
احنا و,0
فواجب علينا انه نستمر وبصورة حسنة طيب خليني اسوي ابو عبدالله اسف zoom out ايه ونشوف المشهد من بعيد كا كا كصورة كبيرة صحيح,1
lets see,0
فهذي كل الاشياء لما تجتمع مع بعض تخفف الانتاج and what im hopping for,1
فلذلك اء وكان,0
بانك تجيب اء تخلي المستثمرين,0
وحتى اتفقنا على اغلب الاشياء ولكن من شروطنا لازم نق نجي نشوف مقر العمل,1
لي ما شالته ليش احنا ليش تتوقعون انه بيشيلونه عنكم يخفف التكلفة عشان,0
salesman بياع ولا اني لي فالاستثمار وال invesment وهذا فرحت صراحة ركزت بشغلي,1
فيه وبالفعل,0
و ولادة الفكرة والتعرف على مصعب اللي هو شريكك ok,1
لكن وفالقروض وفي اشياء كثيرة من النواحي التنموية,0
اء فباقي اماكن العالم,1
لمن وقفنا ال show,0
التقييمات اللي موجودة عندنا,1
هي في بلدها casual ولا,1
بس عودا على موضوع العائد هذي هذي كانت البداية طيب اليوم كم العائد ال العائد,1
انت ما تنتظر,1
فا سويناها محفظة او pool,1
و فعلا هنا,0
اء وفيه نقطة ثانية,1
بنفس الوقت,0
انا توقع عشان القطاع هذا يقدر يكمل بشكل عام ok يقدر يكمل لازم يجيه دعم,1
على طول ما يحتاج,0
لازم تسويه تنزل عندك هذا المقابل المالي بعدين عندك موضوع انك انت كشركة انت لازم,1
مجلس تاسيسي,1
ايه كان جديد brand new هو فاتح ال coffee جديد وكان lounge و جدا ممتاز توه مركب نظام جديد,1
بينما لما ندخل مئة موضوع نسبة نجاح سبعين بالمية سوينا سبعين,1
and he did an يعني انا يوم كنت فالقطاع الخاص كنت انظر كمنافس لي الوحيد جدوى جدوى ok,1
امم تنس ارضي سكواش قفز,1
يعني تعلمت تعلمت منه تعلمت شكرا خلاص,0
قلنا انه فيه قطاع فيه له parameters,0
فجاء طال عمرك وفيه معرفة جاء وبلغنا قال يا جماعة,1
كان يجيكم,0
انه يتم اخذ راي رئيس المجلس والمحافظ,1
ليش ليش ليش بالانجليزي وليش بالدولار يعني هذي ماهي مفهومة في عالم الاستثمار الجريء لازم اجليزي ولازم دولار ايه ترا وقتها,1
شوية قلق لانه كانه كاني فهمت انه صار اليوم فيه,1
ال ال الخليج والعالم يعني كل هذي البراندات اللي انتوا اليوم مسؤولين عنها,1
فالناحية ال governance الحوكمة وال compliance الالتزام,0
اختراقات او الاخلال اختراقات او الاخلال وكانت اختراقات كبيرة ماهي صغيرة انك توقع عقود وتخل بالعقد فهو مو خلل بسيط صح,1
بعدها طلع القرار على اساس انه اكون انا المشرف على صندوق الاستثمارات العامة,1
واخبار الامريكية كلها اء,0
فهذا هو السبب المباشر والصريح انه انا مجتمع الشرقية ماهو,0
تاخذها انت بالضبط تسهرون انت وال team تحاكونها تسوون شيء مماثل بالضبط,0
قروض من الدولة الى من الصندوق للمشاريع هذي ايه,1
وفعلا الحمدلله دخلنا ال,0
ذات جدوى استثمارية مناسبة,1
فالمنطقة الشرقية وفالمنطقة الغربية وفالرياض,1
يعني ممتازين,0
احنا نبغى نسوي catering بس غي طبيعة ال japanese food انت ماتقدم سخانات تحطها في بوفيه لا its live coocking,1
فا نجي على كل وحدة من المحاور هذي ونعطي تقييم,1
لي ما شالته ليش احنا ليش تتوقعون انه بيشيلونه عنكم يخفف التكلفة عشان تكون انت عشان تنافس عالميا,1
يبي يتعامل يبي confident انه ليش يحول لك انت,1
ب grace period فترة سماح عشان تمر بالازمة تدعم ال cash flow لانه وين المشكلة صايرة عندك هي تدفق نقدي,1
ايه نوزومي فتحنا الرياض وجدة وسوينا اول في شتاء طنطورة في الفين وتسعطعش,1
انا ما احاول اشغل نفسي بالمنافسة كثير لانه اخاف اخسر,0
فا its systematic and يعني its again going back لل,0
اء مانسارد اء,0
ok فا فا وضع الشركة وانا ك ceo للشركة او الشريك اداري فالشركة ما ماتوقع,0
لابد يصير استثماري لانه اذا ما صار استثماري its not gonna be sustainable and if not sustainable its مشروع فاشل,1
خلفوا مليارديرية واعادوا,0
ابغى المطاعم هذي تكمل لانه انا ابغى استقطب زيادة من المستثمرين الاجانب عندي و و الى اخره فبالعكس,1
المحلي او السعودي,1
في المدينة في اي,0
في دبي ولا البحرين,1
اء ال accessibility للمستثمرين,0
فنطلع ونتعشى ونروح ونجي نروح نحجز مطاعم ها وين حجزت مطعم وين راح نحجز مطعم ونروح,1
ثاني شيء التكلفة عنده اليوم انا لو ابغى اجيب ايطالي انا لو ابغى اجيب waiter ايطالي يكلفني فالشهر عشر الالاف ريال تعرف,0
لل لل ال composition of مجلس الادارة مثلا نبغى على الاقل واحد,1
الامريكي نتكلم مع advisors و,1
وفالسعودية احسب نفسي اني انا,0
قاعد تحاول تبيع على عمر المجدوعي قام هو باشتراك ايه ايه و literally يعني ايش ايش اللي,0
foodics كم non disclose الاولات قلتهم هذي والله اء يعني اتفقنا كمجلس ادارة انه ما تفصحون انه ما نفصح,1
ترا هي ماكانت بالنظام بوضوح انه يجب عوائل ويجب,1
اء بين كارلو ال owner,0
انتوا متاكدين حتى داخل الشركة,0
و و ولا ابغى يعني i sell ثمانين بالمية من الشركة,1
ok قبل ما اني افكر اني اتوسع خارج المملكة فيه عندك السياحة الدينية,1
نسبة النجاح اقصى نسبة,0
يوم جاني الاتصال من الديوان وقالوا انه سمو الامير محمد يبغى يشوفك,1
لازم يجي دعم عشان القطاع,0
كان the,0
الشركات والمطعام خصوصا المطاعم انها لازم يصير عندها نظام صح للفوترة ونظام لادارة العمليات,1
ما تجي تقول لا والله انا رايي كذا,1
اء منتجاته الاضافية foodics online foodics,1
ست مية الف دولار ست مية الف دولار ست مية الف دولار في ممتاز هذا هو ال structure,0
i see it every month,1
هذي اخذها زوما كويا ماخذ fees اخذها كويا نصرت ماخذ fees اخذها نصرت هل ربحت في هذي,0
بتكون صعبة الا اذا اخذنا some incubators يعني اندية اصغر علشان to,0
فا قلنا لا خلنا نشوف خيارات اخرى,1
مع انه يوقع لنا انه يصمم لنا urth والله وفعلا راح والحمدلله فتحنا urth cafe اللي فالتحلية,1
وهذي اللي احنا وهذي قناعتي انا,0
واكثر من شخص من اصحاب المعالي قالي انه الامير دقيق لدرجة تفوق,0
امم طبعا svc من من بداية ما,1
في المطعم يبقى عندنا واحد اثنين احتياطا لان شروط لو احد اشتكى وماهو موجود عندنا فكانوا موجود عندنا,1
ولا underserved ندخل فيه,1
حياك الله ابو فهد وشرفتنا ونورتنا الله يحييك الله يعطيك العافية كاننا بداية حلوة ايه وحعيد لك سالفة اليخت انا متحمس لها,1
فاذا تبغى تطورها هناك,0
فقلت له انا,0
وقزاز مختلف يعني,0
طيب ويعني ما,0
فا مالم تنشط السياحة وبعض,0
بعد ما خلصنا ال deal قلت تعال يا,0
احنا بدينا العمل مباشرة في النصف الثاني من الفين وخمسطعش,0
عرفونا على صراحة ال ecosystem,1
بعدين يجي مطعم مؤقت فال,0
لكن متاخرين كمان اضافة لذلك لانها شركة جديدة,1
امريكانا فقال حتى لو ما فتحوا بس انا استحي اني اروح اطلبه release,1
وتخزنه بعدين ترميه الى wastege لو ما ما صرفته,1
فانتا cost direct و cost,0
واللي هي كانت سبعة الى ثمانية فالمية ففيه بعض فيه,0
مية وتسعين,0
لما هو عليه الصندوق في ذاك الوقت,0
توظف فالصيف حسب,0
هنا ال انا دائما احب انه من تجربتي السابقة فال fundraising انه to create competition,1
